,Unnamed: 0,County,Hispanic,White,Black,Native,Asian,Pacific,Citizen,Income,IncomeErr,IncomePerCap,IncomePerCapErr,Poverty,ChildPoverty,Professional,Service,Office,Construction,Production,Drive,Carpool,Transit,Walk,OtherTransp,WorkAtHome,MeanCommute,Employed,PrivateWork,PublicWork,SelfEmployed,FamilyWork,Unemployment,Voters,Workers,Locations,Hours,eff_score,timeToVote,differenceFromNorm,white_professional_corr,Black_Service_corr,White_Carpool_corr,Professional_Hispanic_corr,Professional_Black_corr,Hispanic_Construction_corr,Black_Construction_corr,Professional_Construction_corr,Service_Construction_corr,White_Professional_corr,Service_Carpool_corr,Black_Hispanic_corr,Black_Carpool_corr,Professional_Service_corr,Service_Hispanic_corr,White_Black_corr,Professional_Carpool_corr,White_Construction_corr,White_Hispanic_corr,Hispanic_Carpool_corr,White_Service_corr,Construction_Carpool_corr,White_Poverty_corr,Construction_Poverty_corr,Carpool_Poverty_corr,Black_Poverty_corr,Service_Poverty_corr,Professional_Poverty_corr,Hispanic_Poverty_corr,sumPerpetuation,affected
92,92,henderson,8.5,85.0,2.2,0.2,0.2,0.0,3511.0,43228.0,7723.0,23049.0,2995.0,16.2,27.8,26.2,18.7,24.9,15.0,14.5,78.8,15.2,0.0,0.6,0.4,2.5,29.4,1837.0,72.8,14.5,10.4,0.0,8.5,50899.0,130.0,26.0,12.0,0.796872237175583,47.81233423053497,1.3797632889876772,0.7162025401431795,0.7757312319289548,-0.5251762491543741,-0.0023872867676412663,-0.7923750395083724,-0.0045218223833363574,-0.13084544447937735,-0.2879284114984566,0.2385186873867011,0.7162025401431795,0.6087148365818598,0.07890140652531663,0.24682678699090385,-0.9013837495822584,0.39684751890949255,-0.9057160825773279,-0.442113005459278,0.09776464174907427,-0.4920192003597118,0.6736059100594295,-0.8632760147839544,-0.09659413658582336,-0.8127296935628738,0.0619226926509974,0.6875876535878757,0.5012668396417594,0.7660221214026428,-0.4290733721664617,0.8779471359385199,1.7866559691121011,True
93,93,hidalgo,93.45,5.8,0.0,0.0,0.0,0.0,3079.0,31572.0,6880.0,12662.5,2174.5,34.35,46.4,22.0,24.8,25.7,12.85,11.35,79.05,10.3,0.0,0.6,3.75,4.4,21.75,2415.0,70.8,15.45,11.2,0.0,9.75,362952.0,355.0,74.0,12.0,0.8685446009389671,52.112676056338024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
94,94,hill,16.9,77.8,4.1,0.2,0.0,0.0,2425.0,40116.0,6097.0,21242.0,2769.0,19.4,38.4,26.0,17.3,23.9,14.1,17.3,80.3,12.9,0.0,0.9,1.1,4.2,28.8,1555.0,77.8,14.9,7.1,0.0,7.2,22284.0,97.0,22.0,12.0,1.1491653204092622,68.94991922455573,0.5630294036971978,0.6468504558453547,0.9191807380960286,0.6505085520869038,-0.6009648642805271,-0.911553343060643,-0.3834810293209217,-0.5319552344572667,0.1620479128414237,-0.7103136858114528,0.6468504558453547,0.00920335549959564,0.7553911507257495,-0.07907464410847014,-0.748503715140309,0.5889702746745368,-0.7877467672957673,-0.13371277883440175,0.3831290701940971,-0.9972049696867984,-0.6978133478797494,-0.6075625120617709,0.16898019081812604,-0.9153796455615044,-0.5828709947804779,-0.4878838598671156,0.8867961381872591,0.8486025469205524,-0.6917894043683511,0.9164358001781636,0.5380073826401423,True
95,95,hockley,40.9,54.1,1.7,0.4,0.0,0.0,2978.0,51136.0,9032.0,23788.0,2988.0,11.8,13.3,28.0,15.3,23.4,18.3,15.2,77.8,16.7,0.0,2.1,0.6,2.6,22.6,2042.0,74.0,16.9,8.6,0.4,6.9,13582.0,39.0,14.0,12.0,0.4824031806803122,28.94419084081873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
96,96,hood,9.65,87.85,0.3,0.45,0.4,0.0,3820.0,50313.0,10329.5,28644.0,4716.5,9.45,15.0,33.1,16.15,23.55,13.6,9.8,82.7,9.5,0.0,0.75,0.6,5.85,32.0,1961.5,78.5,10.5,11.55,0.2,4.55,40157.0,86.0,10.0,12.0,0.25699130911173645,15.419478546704187,0.2623243575537889,0.258599146111888,0.5705816953944522,-0.17451150053481804,-0.3973763144927479,-0.13661118657823842,0.31936738082589183,-0.18555362993451746,-0.4476954002398479,-0.10395804812173612,0.258599146111888,0.34734268248716044,0.2343079296978357,-0.1792696323798889,-0.4527683305666648,0.41461053337536746,-0.7847355639795914,-0.5401363427290939,-0.05249541780954109,-0.7707278649464233,0.490010825757186,-0.6261260568791654,0.4243771926935712,-0.7998758118691558,0.14356165237975468,0.06139064118826516,0.7251205252408565,0.3543442593585211,-0.3602984790846362,0.5663637184223357,1.1632205052444415,True
97,97,houston,9.1,71.9,21.4,0.0,0.1,0.0,2253.0,36626.0,6084.0,19204.0,2541.0,23.3,30.9,24.2,19.5,22.5,12.7,15.9,83.6,10.2,0.0,2.3,0.0,3.7,26.4,1022.0,68.8,21.2,9.3,0.0,5.4,13090.0,68.0,21.0,12.0,1.3090909090909093,78.54545454545455,0.2341526588753973,0.9420702777265316,0.6145072164101658,-0.21475827317505705,-0.9554725156143176,0.0314509731240586,0.2736404315288922,-0.9895383347221242,-0.17425821000167746,-0.5234152257572189,0.9420702777265316,-0.7885805869737159,-0.1339187302409779,-0.5894507034741545,-0.6267566782475533,0.4080037565294882,0.06852930012290183,0.0800354136582102,-0.20830550078865645,-0.9961746520799442,0.20650285582561329,-0.4150810551705928,0.5831766469480416,-0.9324863426617764,-0.048897313440984434,-0.14799953617420256,0.19235623533217608,0.7156738049182463,-0.9717529655383969,0.9266167746467164,1.556576890081633,True
98,98,howard,35.15,55.05,4.85,0.3,0.0,0.0,2459.5,50572.5,8053.0,24902.0,4193.5,13.65,20.65,25.4,19.2,20.4,13.45,14.45,78.75,17.3,0.0,0.8500000000000001,0.4,1.9,18.15,1465.5,70.3,21.4,3.75,0.0,6.85,16893.0,23.0,6.0,12.0,0.09802876931273308,5.8817261587639855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
99,99,hudspeth,78.4,19.3,1.1,0.0,0.8,0.0,1546.0,26384.0,2873.0,15990.0,2746.0,40.3,63.8,24.0,30.4,15.6,17.7,12.3,69.9,14.0,0.0,1.5,4.0,10.6,22.9,1141.0,57.6,33.0,9.3,0.1,5.7,1856.0,20.0,5.0,12.0,0.646551724137931,38.793103448275865,1.0499649471687462,0.39352964583656985,0.1434366583619743,0.5453526121665615,-0.3839236300618427,-0.3770366234167872,-0.2751218089994161,-0.09882479852064327,0.4810469174039978,-0.1981104957110316,0.39352964583656985,-0.052811740967607636,0.4935406485652923,-0.4934922992777164,-0.4172730137065169,0.18473424465695126,-0.8755031057678505,0.010832691854595034,0.2506262928422436,-0.7688452979573752,-0.4805058588062664,-0.2997310596698934,0.03080065827968273,-0.2921860476877365,-0.6147781961557824,-0.039181249044879414,0.15704391499263684,-0.11441399357214135,-0.7366111505775538,0.4916032493260426,0.09775803168725478,True
100,100,hutchinson,22.0,71.2,3.1,1.1,0.4,0.0,2370.0,47232.0,6196.0,26450.0,3810.0,10.6,17.8,24.0,16.4,21.8,18.9,16.8,84.6,11.5,0.0,0.5,0.8,2.2,17.3,1556.0,82.4,11.1,6.3,0.0,5.6,13509.0,38.0,8.0,12.0,0.270042194092827,16.202531645569618,0.2415911769700241,0.5906659064854467,0.3728025606256038,-0.3791164287626184,-0.5026840571577252,-0.6572176176052592,-0.3205353352299077,0.06010459646999465,-0.21288700611652173,-0.30760221114148445,0.5906659064854467,-0.4379244445787957,0.6902662261411341,0.4216813129591941,-0.6851915951942079,0.3299734421736107,-0.9437249054302088,0.2788697424281371,0.18682293409182346,-0.8524440932076603,0.2425064312207417,-0.4326369752354221,0.08892786739837746,-0.61122944094817,-0.17659990101247325,-0.007642044596941955,0.5246780372235721,0.610345371109997,-0.6272357660796665,0.6423841293322624,1.163145779879799,True
101,101,irion,25.1,71.7,0.0,0.0,0.0,0.0,1258.0,58500.0,7101.0,30963.0,4352.0,11.6,19.9,36.8,12.3,19.9,13.8,17.3,79.4,0.9,0.4,4.4,1.1,13.8,22.9,805.0,57.9,21.1,18.5,2.5,4.4,1314.0,11.0,1.0,12.0,0.1004566210045662,6.027397260273973,0.11831873391765292,0.11032414123151738,0.6761948503130133,-0.0576684541779643,-0.11366941673430228,-0.1853468932441558,-0.1164658557347618,-0.03057030093735731,-0.3716024115099396,0.290189285090014,0.11032414123151738,-0.2327584886087723,-0.42855014210202586,-0.5669108980073482,-0.4651133252289786,-0.2848693656159761,0.3073151727875407,0.06764562447529833,0.04425713193055093,-0.787177683369981,-0.2427030698831459,0.036797382484121566,-0.044046606459791436,0.3882426539865049,0.22117839195472191,-0.15168600650602185,0.7827643444634427,0.6054977620493786,-0.4715853173737903,-0.6521338689749666,-0.4172482942676047,False
102,102,jack,18.3,78.6,2.3,0.2,0.0,0.0,2326.0,50625.0,10566.0,24490.0,3487.0,15.2,33.0,26.1,13.7,20.3,20.3,19.8,84.8,10.8,0.0,0.7,0.9,5.3,27.0,1160.0,78.1,15.4,8.0,0.3,5.1,5079.0,14.0,4.0,12.0,0.132309509746013,7.9385705847607815,-0.027471971731709118,0.6771412525990509,0.2282627848265883,-0.1760823711288002,-0.5966122319942533,-0.3974803638782979,0.06273065556746155,0.10012522114362732,-0.5253082906824847,-0.4971173912463718,0.6771412525990509,-0.27085238364095954,0.04937113021809707,0.2860002576373676,-0.30999925614522994,0.5680048124187171,-0.4215914949945791,-0.600992255199035,-0.08507750715576852,-0.9129986781702842,0.09710361139070113,-0.6415340119154517,0.8381978453475406,-0.4613991670415258,0.6923727808421375,0.7530382811576768,0.5042844630267194,0.017961145228241538,-0.7059878076457689,0.3113341542767806,1.3422496764084693,True
103,103,jackson,32.3,63.6,3.0,0.0,0.2,0.0,3570.0,55709.0,6018.0,25378.0,2449.0,12.2,14.6,27.1,15.4,19.6,13.8,22.0,77.8,12.4,0.0,0.9,0.4,4.5,24.9,2184.0,72.4,11.6,10.0,0.2,6.2,10174.0,24.0,9.0,12.0,0.2547670532730489,15.286023196382935,1.5973468230325325,0.3765502761642289,0.9955265386131764,-0.5703892484247931,0.3597150607677589,-0.9868917850991364,0.9725924490080524,0.028790115180894818,0.13290378336972378,-0.06578184259251428,0.3765502761642289,0.9882509754590381,-0.20441907985365,0.9982707350482264,-0.99772484345402,-0.2959918108643967,-0.5211193478992482,-0.9756984516767272,-0.8681331154723865,-0.7289344589094148,-0.1465230585543375,-0.43814899994645495,0.08749979975008264,-0.8561129875010017,0.4867215614911112,0.9127947086995384,0.8872078273867984,0.8396476248656121,-0.8011206544221673,0.2702652507101124,-0.06596459325450515,False
104,104,jefferson,13.5,30.05,34.25,0.0,1.15,0.0,2127.0,41328.0,7695.0,21808.5,3590.0,19.1,29.4,25.5,21.2,24.4,13.1,15.2,87.0,8.0,0.0,0.6,1.0,1.1,18.8,1239.0,82.8,13.2,3.9,0.0,9.0,149172.0,226.0,39.0,12.0,0.7090338669455394,42.54203201673237,0.1147082290069093,0.6969148267393745,0.09325755328694793,-0.3693725097814735,-0.701018678749644,-0.3090352054471676,0.37953943003785306,-0.08758692996462758,-0.5378517797850051,-0.0693850306080987,0.6969148267393745,0.3610607029835999,0.15225284085871466,0.1981426801072538,-0.5505051341561021,0.3226270193606834,-0.6646528450771693,-0.3773614193446278,-0.2420267859805212,-0.8335016113597172,0.3345062701819346,-0.2790891176311995,0.09762585172584196,-0.8361899652840734,0.22629753878111306,0.4180397210761591,0.4259108552954358,0.3364647345495419,-0.6152678487930641,0.7962048732748926,1.3540481162819924,True
105,105,johnson,16.05,79.95,2.05,0.15000000000000002,0.35,0.0,3670.0,58558.5,9255.0,24960.5,3286.0,10.9,14.35,29.05,15.7,23.95000000000001,12.2,16.4,85.75,8.3,0.0,0.95,0.8500000000000001,3.35,30.5,2341.5,81.4,12.5,5.4,0.0,7.55,97281.0,159.0,28.0,12.0,0.5491719863077066,32.950319178462394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
106,106,jones,26.9,65.0,4.0,0.1,0.0,0.0,1960.0,44318.0,13328.0,19555.0,6655.5,18.7,21.6,28.7,19.9,26.1,14.3,11.0,81.0,13.2,0.0,1.7,1.5,3.7,20.3,819.0,68.8,23.7,10.1,0.0,4.8,9565.0,32.0,10.0,12.0,0.4014636696288552,24.08782017773132,0.003619381863734339,0.7974200917099102,0.6725414574926796,-0.5226352474447714,-0.7025497049335783,-0.6272021508672964,0.6349270068660491,0.17506807478257058,-0.7824616560425942,0.4468447559331221,0.7974200917099102,0.3868627695248657,0.3593826361882378,0.4983967283935799,-0.7977616933753102,0.6675597407310685,-0.8155394859044274,-0.4780446443583362,-0.4705084407885717,-0.82586074305205,0.3726465762145319,-0.8180843712711141,0.3986237562576749,-0.8020844433596361,0.5944125425880807,0.5177894034495975,0.66937179426953,0.7200604456676677,-0.7765146012743324,0.6498595046204296,1.8376264086555107,True
107,107,karnes,59.0,33.2,1.35,0.0,0.15,0.0,2351.0,45807.0,13028.5,26884.5,5434.5,21.75,34.25,26.65,16.549999999999994,23.1,15.6,11.8,82.65,10.65,0.0,1.55,1.2,2.7,25.55,1345.5,67.95,24.3,8.05,0.5,4.3,8071.0,43.0,14.0,12.0,0.8950563746747615,53.703382480485686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
108,108,kaufman,18.85,69.5,5.5,0.1,0.30000000000000004,0.0,3805.5,55061.5,8210.0,23691.0,2763.5,13.8,19.1,32.65,16.3,26.95,11.7,14.7,83.35,12.35,0.0,0.5,0.6,3.45,34.8,2599.5,77.4,15.7,5.65,0.0,7.9499999999999975,72976.0,125.0,29.0,12.0,0.5960863845647885,35.765183073887314,0.4982516902505429,0.8051174501524287,0.5808479949816685,0.4326229775051703,-0.8489476432519655,-0.2798592304173242,0.15686680437807174,-0.5811280380062674,-0.3994922678610324,-0.6655007003110306,0.8051174501524287,-0.35918419250513683,0.09805920877889872,-0.9514587279743688,-0.35577450587143644,0.6299347273522444,-0.6874677809956603,0.027956354678346708,0.22164744433259115,-0.7895929256041201,0.21156388736498105,-0.8010547861370205,0.5954318177400586,-0.8897071636481608,-0.05115231023096056,-0.6281317648988456,0.7950532243770061,0.4960852204716039,-0.7953615818374661,0.533278990117755,1.6466160648696542,True
109,109,kendall,19.2,76.6,0.4,0.0,0.4,0.0,4408.0,73201.5,12546.0,30914.0,4197.0,7.05,12.1,41.9,12.35,23.65,6.55,4.550000000000002,74.4,12.15,0.0,2.35,1.4500000000000002,7.8,30.4,2645.0,75.25,15.4,10.0,0.0,3.7,29446.0,48.0,11.0,12.0,0.21517353800176595,12.910412280105955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
110,110,kenedy,66.2,33.6,0.0,0.0,0.2,0.0,158.0,36438.0,10695.0,14251.0,3914.0,26.7,39.3,24.9,34.1,20.5,20.5,0.0,94.6,0.0,0.0,5.4,0.0,0.0,16.6,92.5,51.9,48.1,0.0,0.0,0.0,311.0,12.0,6.0,12.0,2.7781350482315115,166.6881028938907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
111,111,kent,17.9,81.5,0.2,0.4,0.0,0.0,637.0,47024.0,8739.0,27962.0,4474.0,9.6,24.8,39.7,16.3,16.8,17.8,9.3,72.8,8.3,0.0,13.5,1.8,3.6,9.7,398.0,49.7,38.9,10.1,1.3,1.5,589.0,16.0,6.0,12.0,1.955857385398981,117.35144312393886,0.18198116961605806,0.6477597549420739,0.5115910630156173,-0.40648138459215777,-0.6854822743483686,-0.01647332176233726,-0.1090808157368674,-0.6498403813621247,-0.2644707948796426,-0.3158631410815006,0.6477597549420739,0.2688827131703044,0.17079904829417766,-0.13797478680640088,-0.4089724214862308,0.4034350183245076,-0.3539684028403083,-0.2121828290084644,0.22161826322804404,-0.9810157916937506,0.48777545281656104,-0.4783851326839214,-0.14495126330619387,-0.376473414126276,0.4402187235089531,0.2947052003743224,0.052927897168079205,0.2038699095384424,-0.3379589556191717,0.3955268175149094,1.5389702260831426,True
112,112,kerr,26.6,70.5,0.65,0.15000000000000002,0.7,0.0,3999.0,48552.5,7298.5,26282.5,3430.5,15.15,21.2,27.85,20.55,26.6,11.3,8.15,81.6,11.85,0.0,0.9,0.8,4.85,19.4,2061.5,73.2,16.3,12.05,0.0,6.55,32954.0,131.0,20.0,12.0,0.9540571706014443,57.243430236086674,0.5479629050269106,0.6974245078427704,0.8664243509266831,-0.6246200957257564,-0.8839844735885688,-0.29313667202432964,-0.17790050562840687,-0.6053848707998494,-0.14223917133126307,-0.462525362513727,0.6974245078427704,0.4590679153831847,0.35355797479974466,0.18154003597932125,-0.4151651610398063,0.5909782525371858,-0.8121979061243236,-0.40141499179587,0.5299917529737133,-0.8279820333459034,0.7735371013545346,-0.8687429137373615,-0.5285838848727648,-0.6294678649080053,-0.5791946850206968,0.26769519766904365,0.5560845401500072,0.25226169065235016,-0.4688348428065863,0.42684947132945744,2.061939861734491,True
113,113,kimble,24.45000000000001,74.69999999999997,0.0,0.25,0.0,0.0,1795.5,38722.0,6028.5,26522.5,6673.5,21.1,25.75,29.7,16.5,26.6,16.65,10.55,73.45,19.5,0.0,1.6,2.45,3.1,17.9,1064.5,68.1,18.05,13.25,0.65,7.6,2885.0,20.0,4.0,12.0,0.3327556325823224,19.965337954939343,0.16317611446221136,0.6715298648726579,0.3895197093512859,-0.04729537395707785,-0.6506062020443799,-0.5046630138312662,0.4564667867670056,-0.05416276043361532,-0.3014257263761039,0.10183464383926567,0.6715298648726579,0.14951760168106554,0.4365615146733504,-0.2135862473590532,-0.8218099998361736,0.4244360992354998,-0.5660937541712259,-0.09362023466213752,-0.3807508179997123,-0.9846906188618252,0.11839259392457978,-0.4557451240013567,0.5838692217160361,-0.3375335308006009,-0.10578751339504304,-0.021251264163972147,0.3561802475833509,0.8682809438244395,-0.7486252231868245,0.2832510836694843,1.2143585580327374,True
114,114,king,24.7,75.3,0.0,0.0,0.0,0.0,199.0,63250.0,21355.0,30269.0,7395.0,7.1,10.5,34.3,10.2,13.9,39.2,2.4,88.6,0.0,0.0,7.8,0.0,3.6,11.6,166.0,72.9,21.1,6.0,0.0,5.1,176.0,8.0,4.0,12.0,2.1818181818181817,130.9090909090909,-0.5741944591599798,0.8441573107271193,0.3728095189150527,0.8410707370427573,-0.9415659824989084,0.9999569543101688,0.20256016200385926,-0.5126253118629166,-0.5205698329892553,-0.9878248406310148,0.8441573107271193,0.9991121966126052,-0.944650697439672,0.41156999398651467,0.3814030127015615,-0.047748767079926584,0.8391468407824897,0.4200084490194986,-0.8971714450502278,-0.6142574994571363,-0.08978691847297833,0.8175356147192976,-0.9935018000659388,0.5519494630786758,-0.12688420142255358,0.013163197845032185,0.9167167709455828,-0.028973434273092263,0.9129702221230936,-0.99705659212998,0.7066216251742143,True
115,115,kleberg,69.5,22.2,4.6,0.0,2.2,0.0,4074.0,36889.0,5554.0,19874.0,2908.0,22.2,26.7,31.2,22.0,16.7,18.6,10.1,70.5,16.8,0.0,6.4,1.4,1.4,18.0,2551.0,71.8,25.2,4.5,0.3,10.8,18186.0,68.0,17.0,12.0,0.7627845595513032,45.767073573078186,1.1778169998729615,0.8143284722878316,0.8765657799759689,0.20782677967279545,-0.782012083081446,-0.7177269919351581,-0.3172046596906209,-0.8739992533703288,0.3647865936802366,-0.6291562080090047,0.8143284722878316,0.2859747176621389,0.7210856838194428,-0.05286589666483536,-0.9008844736465852,0.714371715289374,-0.9377991529467736,-0.08692090761512432,0.6616764247104358,-0.9164105761380444,-0.3535832981030081,-0.8662369824639722,-0.014883307418752812,-0.8319814826996795,-0.30253353431209684,-0.6644185995388598,0.6336303456088196,0.4807733109004238,-0.5955995461416892,0.9318007890130612,1.1751168894741977,True
116,116,knox,32.75,60.45,6.5,0.1,0.1,0.0,1328.0,39823.5,5332.0,20150.5,2127.5,16.2,24.7,27.45,16.799999999999994,19.15,28.05,8.55,77.85,15.8,0.0,2.55,2.2,1.6,17.45,767.0,67.05000000000001,25.3,6.9,0.75,6.6,2439.0,9.0,3.0,12.0,0.13284132841328414,7.970479704797047,0.955950652894728,0.6375567742147791,0.95157330755696,0.1977535738072684,-0.3559649077227522,-0.5807571188799198,0.3431126193984921,-0.22646496450030995,-0.4307051011049587,-0.1802695261577738,0.6375567742147791,-0.2537970731952983,0.07624940945484981,-0.24561992268371025,-0.5926532617663252,0.10661975324262402,-0.8460096499379084,-0.15011937333332773,0.002084311689110121,-0.5927858716845116,0.004493471521303054,-0.8319210122667171,0.7536869875651804,-0.8262609622561963,-0.3257628922774313,-0.4022688612277127,0.9088681535405608,0.8682186056856578,-0.5787587217114608,0.17259834346892666,0.7486699989787061,True
117,117,lamar,6.85,76.95,11.15,0.2,0.3,0.0,2847.0,40048.0,7000.5,21165.0,2808.0,19.4,34.1,23.35,23.3,25.55,11.3,17.6,82.15,10.35,0.0,1.3,2.35,3.05,16.95,1593.0,81.19999999999997,11.35,6.05,0.0,5.5500000000000025,29654.0,85.0,32.0,12.0,1.1006946786268297,66.04168071760976,0.1500768425708392,0.7024758065336503,0.7364590687744665,-0.3872356775982055,-0.6397042876641702,-0.666822713685389,-0.2900433860377473,-0.4890849555576363,-0.27408044703066503,-0.381421825286839,0.7024758065336503,0.42533958722220266,0.7600835134703828,0.1691868828514858,-0.5545439520813528,0.8112177062920428,-0.8415772710139661,-0.7909672110105352,0.2784505973600697,-0.9796742686948672,0.4072739989853693,-0.7973976703168137,0.5553864677799483,-0.6677501504380793,-0.2399438871257111,0.6692137862691461,0.6526795225619746,0.8082232554618168,-0.7010652551628421,0.6888479659167617,1.9209675118110623,True
118,118,lamb,49.0,49.2,1.4,0.0,0.0,0.0,1548.0,42431.0,4615.0,22051.0,2754.0,22.8,30.9,31.2,11.3,17.0,24.1,15.1,79.1,11.2,0.0,3.2,1.2,4.6,15.6,1002.0,73.4,16.1,10.7,0.0,6.2,7619.0,34.0,6.0,12.0,0.3213020081375509,19.278120488253048,0.8534983096017923,0.012578977768778614,0.8031990800001492,-0.29797554982594754,0.07318773601025033,-0.2152893878789564,-0.5108385139186341,-0.4786940588727474,0.046796207673452425,-0.7504810513449036,0.012578977768778614,0.5984961458587784,0.3802065264688981,0.16875704985692758,-0.2368732432325445,0.6039245333226616,-0.9124924808727964,0.11331588987766593,0.57570813477177,-0.6965870608083939,0.4913813448938165,-0.8377766092410018,-0.32457446770283965,-0.4688419942981562,-0.3380196241621066,-0.3589455601193009,0.4075506974226372,0.2624158232754343,0.18894703723037184,0.10861623977635804,1.1078848559852568,True
119,119,lampasas,18.0,76.5,3.7,0.0,1.0,0.0,2491.0,47377.0,6779.0,24040.0,3123.0,12.7,19.6,31.9,22.4,18.7,16.1,9.7,75.0,16.3,0.0,2.4,2.0,2.7,27.6,1564.0,70.2,22.9,6.1,0.0,9.0,14089.0,27.0,5.0,12.0,0.11498332032081765,6.8989992192490615,-0.2443185036412169,0.4991889815070292,0.04961356156109145,-0.4615732501425947,-0.5034072085106964,-0.20916269145942326,0.4765214168991562,0.2172275798375275,-0.6876238789929152,0.04593712782960386,0.4991889815070292,0.1321633716960925,0.5605771019788743,0.3746518628795697,-0.36001642440201265,0.3983029122920224,-0.7036095362580407,-0.4467372140839973,-0.4229087308394884,-0.9587419118088716,0.5218701531149212,-0.363715081429533,0.4317083959639004,-0.7545089021950554,0.4795664228057258,0.5865560064050169,0.5235826085883006,0.5136720242159883,-0.5868794341905921,0.7802229804403972,1.4193620469139732,True
120,120,lavaca,15.9,77.5,5.15,0.0,0.25,0.0,2463.0,49048.5,6338.5,27578.5,3346.0,8.9,11.1,32.35,13.15,19.35,14.1,20.65,79.0,11.35,0.2,1.6,0.75,4.15,24.75,1427.0,75.1,14.25,11.5,0.0,3.7,13244.0,67.0,19.0,12.0,1.1534279673814558,69.20567804288734,0.015507928552381424,0.3535947637186051,0.7681430470367145,0.4377340680547573,-0.4599445691253654,-0.1872249813313977,0.038720274422743714,-0.4583906867569015,-0.6310292539156507,-0.7378966560689242,0.3535947637186051,-0.6476726297928519,0.6721676891552666,-0.5530513706663786,0.04452868772232794,0.3733841509000214,-0.9335712804686894,-0.33895788983960223,0.2492761358167927,-0.8877622504693132,-0.2313969391501476,-0.6596063694925618,0.7057373393989554,-0.776044713366616,-0.08708553488453291,-0.13723364606253802,0.5846643440357264,0.3564824685596114,-0.2040998634995237,0.8701853504669714,0.4955819754684789,True
121,121,lee,17.4,68.5,10.35,0.0,0.05,0.0,2933.5,55565.0,9914.5,27189.0,3843.0,11.35,12.1,25.45000000000001,23.8,23.5,12.95,13.45,81.1,12.4,0.0,2.35,0.9,2.95,24.15,1805.0,75.55,15.95,8.5,0.2,3.7,10453.0,39.0,8.0,12.0,0.35817468669281544,21.49048120156893,1.6298693392474957,0.3009029461401155,0.6317757173539036,0.6075326643957681,-0.06411280815314505,-0.3569849561539629,-0.4117867115226306,-0.7843303347729171,0.6120077629292352,-0.7379068963761711,0.3009029461401155,-0.5484849613515284,0.6872766771731471,-0.4546986954024112,-0.9105298522634154,0.16972465852775398,-0.9520672724407742,0.6431141390354644,0.7133453842502114,-0.8731400625008604,-0.6677332002555669,-0.5120468221973427,0.3363585374550705,-0.5647691947379214,-0.7349266244230115,-0.7508489187360332,0.5922496362813126,0.8925285082534542,-0.9352172046815278,0.3185951154524247,-0.19710559558769747,False
122,122,leon,9.2,80.7,7.4,0.2,0.5,0.0,4174.0,49316.0,9675.0,26469.0,3636.0,15.3,19.8,35.0,15.2,20.5,20.5,15.6,82.7,11.3,0.0,2.3,0.4,3.2,27.0,2208.0,70.4,15.1,18.8,0.3,8.1,11155.0,67.0,17.0,12.0,1.225280143433438,73.51680860600628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
123,123,limestone,23.95000000000001,57.5,18.25,0.0,0.15000000000000002,0.0,1584.0,37974.5,6798.5,18813.5,3108.5,23.4,40.6,30.7,20.85,18.85,11.95,17.4,79.95,13.6,0.0,1.15,0.95,3.0,19.55,1057.0,63.75,27.35,11.45,0.0,6.75,12943.0,71.0,21.0,12.0,1.38236884802596,82.9421308815576,0.1433633415036587,0.8144838382050267,0.41043653840766137,-0.4543669141070519,-0.7549925698355201,-0.2735427545482999,0.8180501103312879,-0.05840336566880412,-0.8018001203718464,0.4707699962663757,0.8144838382050267,0.4303498062432486,-0.2294464507198287,-0.024419551204927656,-0.7394683583159674,0.4752739280042879,-0.5280963768159351,-0.5313667177665509,-0.6200111840372814,-0.6650195608925773,0.5428474197692297,-0.7256081753475152,0.55984928252593,-0.7186218442487986,0.60539151511282,0.4419781621739707,0.3485336280570194,0.7011333601467085,-0.711452353413816,0.5515574522963685,1.8326051859785444,True
124,124,lipscomb,26.75,69.35,0.25,0.95,0.7,0.0,1093.5,64859.0,9756.0,30005.0,3976.5,9.15,10.6,32.7,9.95,16.4,20.7,20.3,79.05,11.8,0.25,2.15,4.8,1.95,20.65,831.0,71.6,15.5,12.45,0.5,5.050000000000002,1991.0,16.0,4.0,12.0,0.3857358111501758,23.144148669010548,0.01851542534421613,0.6926487416541048,0.6314836041936235,-0.21643706073315613,-0.6895132436528414,0.032806847638706664,0.5249612683978833,-0.5499798659124303,-0.4183236148580062,-0.029786028273963136,0.6926487416541048,0.34505121557392354,-0.3356554291432758,0.0016337415538957574,-0.4881043473455297,0.043827755921539056,0.16058420778552596,-0.15681198517663109,-0.4659845351892378,-0.9779260191122561,0.21512201065486009,-0.12877451114169575,0.12618456976328768,-0.2124310571109451,-0.5756899090022259,-0.2833521429864022,0.7164808341573466,0.4270039996194558,-0.2083649237001549,0.07395863687416937,0.951598508230504,True
