,County,Hispanic,White,Black,Native,Asian,Pacific,Citizen,Income,IncomeErr,IncomePerCap,IncomePerCapErr,Poverty,ChildPoverty,Professional,Service,Office,Construction,Production,Drive,Carpool,Transit,Walk,OtherTransp,WorkAtHome,MeanCommute,Employed,PrivateWork,PublicWork,SelfEmployed,FamilyWork,Unemployment,Voters,Workers,Locations,Hours,eff_score,timeToVote,differenceFromNorm,white_professional_corr,Black_Service_corr,White_Carpool_corr,Professional_Hispanic_corr,Professional_Black_corr,Hispanic_Construction_corr,Black_Construction_corr,Professional_Construction_corr,Service_Construction_corr,White_Professional_corr,Service_Carpool_corr,Black_Hispanic_corr,Black_Carpool_corr,Professional_Service_corr,Service_Hispanic_corr,White_Black_corr,Professional_Carpool_corr,White_Construction_corr,White_Hispanic_corr,Hispanic_Carpool_corr,White_Service_corr,Construction_Carpool_corr
108,kaufman,18.85,69.5,5.5,0.1,0.30000000000000004,0.0,3805.5,55061.5,8210.0,23691.0,2763.5,13.8,19.1,32.65,16.3,26.95,11.7,14.7,83.35,12.35,0.0,0.5,0.6,3.45,34.8,2599.5,77.4,15.700000000000001,5.65,0.0,7.949999999999999,72976.0,125.0,29.0,12.0,0.5960863845647885,35.76518307388731,0.4982516902505429,0.8051174501524287,0.5808479949816685,0.4326229775051703,-0.8489476432519655,-0.2798592304173242,0.15686680437807177,-0.5811280380062674,-0.39949226786103237,-0.6655007003110306,0.8051174501524287,-0.35918419250513683,0.09805920877889873,-0.9514587279743687,-0.35577450587143644,0.6299347273522444,-0.6874677809956603,0.027956354678346708,0.22164744433259115,-0.78959292560412,0.21156388736498105,-0.8010547861370205,0.5954318177400586
109,kendall,19.2,76.6,0.4,0.0,0.4,0.0,4408.0,73201.5,12546.0,30914.0,4197.0,7.05,12.1,41.9,12.350000000000001,23.65,6.55,4.550000000000001,74.4,12.149999999999999,0.0,2.3499999999999996,1.4500000000000002,7.8,30.4,2645.0,75.25,15.399999999999999,10.0,0.0,3.7,29446.0,48.0,11.0,12.0,0.21517353800176595,12.910412280105957,,,,,,,,,,,,,,,,,,,,,,,
110,kenedy,66.2,33.6,0.0,0.0,0.2,0.0,158.0,36438.0,10695.0,14251.0,3914.0,26.7,39.3,24.9,34.1,20.5,20.5,0.0,94.6,0.0,0.0,5.4,0.0,0.0,16.6,92.5,51.9,48.1,0.0,0.0,0.0,311.0,12.0,6.0,12.0,2.7781350482315115,166.6881028938907,,,,,,,,,,,,,,,,,,,,,,,
111,kent,17.9,81.5,0.2,0.4,0.0,0.0,637.0,47024.0,8739.0,27962.0,4474.0,9.6,24.8,39.7,16.3,16.8,17.8,9.3,72.8,8.3,0.0,13.5,1.8,3.6,9.7,398.0,49.7,38.9,10.1,1.3,1.5,589.0,16.0,6.0,12.0,1.9558573853989814,117.35144312393888,0.18198116961605804,0.6477597549420739,0.5115910630156173,-0.40648138459215777,-0.6854822743483686,-0.01647332176233726,-0.1090808157368674,-0.6498403813621247,-0.2644707948796426,-0.3158631410815006,0.6477597549420739,0.2688827131703044,0.17079904829417764,-0.13797478680640088,-0.4089724214862308,0.40343501832450757,-0.3539684028403083,-0.21218282900846436,0.22161826322804404,-0.9810157916937506,0.48777545281656104,-0.4783851326839214,-0.14495126330619387
112,kerr,26.6,70.5,0.65,0.15000000000000002,0.7,0.0,3999.0,48552.5,7298.5,26282.5,3430.5,15.15,21.2,27.85,20.55,26.6,11.3,8.15,81.6,11.850000000000001,0.0,0.9,0.8,4.85,19.4,2061.5,73.2,16.3,12.05,0.0,6.55,32954.0,131.0,20.0,12.0,0.9540571706014445,57.24343023608667,0.5479629050269106,0.6974245078427704,0.8664243509266831,-0.6246200957257564,-0.8839844735885688,-0.29313667202432964,-0.17790050562840687,-0.6053848707998494,-0.14223917133126307,-0.462525362513727,0.6974245078427704,0.4590679153831847,0.35355797479974466,0.18154003597932125,-0.4151651610398063,0.5909782525371858,-0.8121979061243236,-0.40141499179587,0.5299917529737133,-0.8279820333459034,0.7735371013545346,-0.8687429137373615,-0.5285838848727648
113,kimble,24.450000000000003,74.69999999999999,0.0,0.25,0.0,0.0,1795.5,38722.0,6028.5,26522.5,6673.5,21.1,25.75,29.7,16.5,26.6,16.65,10.55,73.45,19.5,0.0,1.6,2.4499999999999997,3.1,17.9,1064.5,68.1,18.049999999999997,13.25,0.65,7.6000000000000005,2885.0,20.0,4.0,12.0,0.3327556325823224,19.965337954939343,0.16317611446221136,0.6715298648726579,0.3895197093512859,-0.04729537395707785,-0.6506062020443799,-0.5046630138312662,0.4564667867670056,-0.05416276043361531,-0.3014257263761039,0.10183464383926567,0.6715298648726579,0.14951760168106554,0.4365615146733504,-0.21358624735905318,-0.8218099998361736,0.4244360992354998,-0.5660937541712259,-0.09362023466213752,-0.38075081799971233,-0.9846906188618252,0.11839259392457978,-0.4557451240013567,0.5838692217160361
114,king,24.7,75.3,0.0,0.0,0.0,0.0,199.0,63250.0,21355.0,30269.0,7395.0,7.1,10.5,34.3,10.2,13.9,39.2,2.4,88.6,0.0,0.0,7.8,0.0,3.6,11.6,166.0,72.9,21.1,6.0,0.0,5.1,176.0,8.0,4.0,12.0,2.1818181818181817,130.9090909090909,-0.5741944591599798,0.8441573107271193,0.3728095189150527,0.8410707370427573,-0.9415659824989083,0.9999569543101687,0.20256016200385932,-0.5126253118629166,-0.5205698329892553,-0.9878248406310149,0.8441573107271193,0.9991121966126052,-0.9446506974396721,0.41156999398651467,0.38140301270156146,-0.047748767079926584,0.8391468407824897,0.42000844901949863,-0.8971714450502278,-0.6142574994571363,-0.08978691847297832,0.8175356147192976,-0.9935018000659387
115,kleberg,69.5,22.2,4.6,0.0,2.2,0.0,4074.0,36889.0,5554.0,19874.0,2908.0,22.2,26.7,31.2,22.0,16.7,18.6,10.1,70.5,16.8,0.0,6.4,1.4,1.4,18.0,2551.0,71.8,25.2,4.5,0.3,10.8,18186.0,68.0,17.0,12.0,0.7627845595513032,45.76707357307819,1.1778169998729617,0.8143284722878316,0.8765657799759689,0.20782677967279545,-0.782012083081446,-0.7177269919351581,-0.3172046596906209,-0.8739992533703288,0.3647865936802366,-0.6291562080090047,0.8143284722878316,0.2859747176621389,0.7210856838194428,-0.052865896664835356,-0.9008844736465853,0.714371715289374,-0.9377991529467737,-0.08692090761512432,0.6616764247104358,-0.9164105761380444,-0.35358329810300815,-0.8662369824639722,-0.014883307418752812
116,knox,32.75,60.45,6.5,0.1,0.1,0.0,1328.0,39823.5,5332.0,20150.5,2127.5,16.2,24.7,27.45,16.799999999999997,19.15,28.049999999999997,8.55,77.85,15.8,0.0,2.55,2.2,1.6,17.45,767.0,67.05000000000001,25.3,6.9,0.75,6.6,2439.0,9.0,3.0,12.0,0.13284132841328414,7.970479704797048,0.9559506528947279,0.6375567742147791,0.95157330755696,0.1977535738072684,-0.3559649077227522,-0.5807571188799198,0.34311261939849214,-0.22646496450030995,-0.4307051011049587,-0.1802695261577738,0.6375567742147791,-0.2537970731952983,0.07624940945484981,-0.24561992268371025,-0.5926532617663252,0.10661975324262399,-0.8460096499379084,-0.15011937333332773,0.002084311689110121,-0.5927858716845116,0.004493471521303054,-0.8319210122667171,0.7536869875651804
117,lamar,6.85,76.95,11.15,0.2,0.3,0.0,2847.0,40048.0,7000.5,21165.0,2808.0,19.4,34.1,23.35,23.3,25.55,11.3,17.6,82.15,10.350000000000001,0.0,1.3,2.35,3.05,16.95,1593.0,81.19999999999999,11.350000000000001,6.05,0.0,5.550000000000001,29654.0,85.0,32.0,12.0,1.1006946786268295,66.04168071760976,0.1500768425708392,0.7024758065336503,0.7364590687744665,-0.3872356775982055,-0.6397042876641702,-0.666822713685389,-0.2900433860377473,-0.4890849555576363,-0.274080447030665,-0.381421825286839,0.7024758065336503,0.42533958722220266,0.7600835134703828,0.1691868828514858,-0.5545439520813528,0.8112177062920428,-0.8415772710139661,-0.7909672110105352,0.2784505973600697,-0.9796742686948673,0.40727399898536926,-0.7973976703168137,0.5553864677799483
118,lamb,49.0,49.2,1.4,0.0,0.0,0.0,1548.0,42431.0,4615.0,22051.0,2754.0,22.8,30.9,31.2,11.3,17.0,24.1,15.1,79.1,11.2,0.0,3.2,1.2,4.6,15.6,1002.0,73.4,16.1,10.7,0.0,6.2,7619.0,34.0,6.0,12.0,0.3213020081375509,19.27812048825305,0.8534983096017923,0.012578977768778614,0.8031990800001492,-0.29797554982594754,0.07318773601025033,-0.2152893878789564,-0.5108385139186341,-0.47869405887274746,0.046796207673452425,-0.7504810513449036,0.012578977768778614,0.5984961458587784,0.3802065264688981,0.16875704985692758,-0.23687324323254452,0.6039245333226616,-0.9124924808727963,0.11331588987766593,0.57570813477177,-0.6965870608083939,0.4913813448938165,-0.8377766092410018,-0.32457446770283965
119,lampasas,18.0,76.5,3.7,0.0,1.0,0.0,2491.0,47377.0,6779.0,24040.0,3123.0,12.7,19.6,31.9,22.4,18.7,16.1,9.7,75.0,16.3,0.0,2.4,2.0,2.7,27.6,1564.0,70.2,22.9,6.1,0.0,9.0,14089.0,27.0,5.0,12.0,0.11498332032081766,6.89899921924906,-0.24431850364121688,0.49918898150702923,0.04961356156109145,-0.4615732501425947,-0.5034072085106964,-0.20916269145942326,0.4765214168991562,0.2172275798375275,-0.6876238789929152,0.04593712782960386,0.49918898150702923,0.1321633716960925,0.5605771019788743,0.3746518628795697,-0.36001642440201265,0.3983029122920224,-0.7036095362580407,-0.4467372140839973,-0.42290873083948843,-0.9587419118088715,0.5218701531149212,-0.363715081429533,0.4317083959639004
120,lavaca,15.899999999999999,77.5,5.15,0.0,0.25,0.0,2463.0,49048.5,6338.5,27578.5,3346.0,8.9,11.100000000000001,32.35,13.15,19.35,14.100000000000001,20.65,79.0,11.35,0.2,1.6,0.75,4.15,24.75,1427.0,75.1,14.25,11.5,0.0,3.7,13244.0,67.0,19.0,12.0,1.1534279673814558,69.20567804288734,0.015507928552381423,0.3535947637186051,0.7681430470367145,0.43773406805475734,-0.4599445691253654,-0.1872249813313977,0.03872027442274371,-0.4583906867569015,-0.6310292539156507,-0.7378966560689242,0.3535947637186051,-0.6476726297928519,0.6721676891552666,-0.5530513706663786,0.04452868772232794,0.3733841509000214,-0.9335712804686894,-0.33895788983960223,0.24927613581679267,-0.8877622504693132,-0.2313969391501476,-0.6596063694925618,0.7057373393989554
121,lee,17.4,68.5,10.350000000000001,0.0,0.05,0.0,2933.5,55565.0,9914.5,27189.0,3843.0,11.35,12.1,25.450000000000003,23.799999999999997,23.5,12.95,13.45,81.1,12.4,0.0,2.35,0.9,2.95,24.15,1805.0,75.55,15.95,8.5,0.2,3.7,10453.0,39.0,8.0,12.0,0.35817468669281544,21.490481201568926,1.6298693392474957,0.3009029461401155,0.6317757173539036,0.6075326643957681,-0.06411280815314505,-0.35698495615396286,-0.41178671152263063,-0.7843303347729171,0.6120077629292352,-0.7379068963761711,0.3009029461401155,-0.5484849613515284,0.6872766771731471,-0.4546986954024112,-0.9105298522634154,0.169724658527754,-0.9520672724407742,0.6431141390354644,0.7133453842502114,-0.8731400625008604,-0.6677332002555669,-0.5120468221973427,0.33635853745507055
122,leon,9.2,80.7,7.4,0.2,0.5,0.0,4174.0,49316.0,9675.0,26469.0,3636.0,15.3,19.8,35.0,15.2,20.5,20.5,15.6,82.7,11.3,0.0,2.3,0.4,3.2,27.0,2208.0,70.4,15.1,18.8,0.3,8.1,11155.0,67.0,17.0,12.0,1.225280143433438,73.51680860600628,,,,,,,,,,,,,,,,,,,,,,,
123,limestone,23.950000000000003,57.5,18.25,0.0,0.15000000000000002,0.0,1584.0,37974.5,6798.5,18813.5,3108.5,23.4,40.599999999999994,30.7,20.85,18.85,11.95,17.4,79.95,13.6,0.0,1.15,0.95,3.0,19.55,1057.0,63.75,27.35,11.45,0.0,6.75,12943.0,71.0,21.0,12.0,1.38236884802596,82.9421308815576,0.1433633415036587,0.8144838382050267,0.41043653840766137,-0.45436691410705193,-0.75499256983552,-0.2735427545482999,0.8180501103312879,-0.058403365668804115,-0.8018001203718464,0.4707699962663757,0.8144838382050267,0.4303498062432486,-0.2294464507198287,-0.024419551204927656,-0.7394683583159674,0.47527392800428797,-0.5280963768159351,-0.5313667177665509,-0.6200111840372814,-0.6650195608925773,0.5428474197692297,-0.7256081753475152,0.55984928252593
124,lipscomb,26.75,69.35,0.25,0.95,0.7,0.0,1093.5,64859.0,9756.0,30005.0,3976.5,9.15,10.6,32.7,9.95,16.4,20.7,20.3,79.05,11.8,0.25,2.15,4.8,1.95,20.65,831.0,71.6,15.5,12.45,0.5,5.050000000000001,1991.0,16.0,4.0,12.0,0.3857358111501758,23.144148669010548,0.01851542534421613,0.6926487416541048,0.6314836041936235,-0.21643706073315613,-0.6895132436528414,0.032806847638706664,0.5249612683978833,-0.5499798659124303,-0.4183236148580062,-0.02978602827396314,0.6926487416541048,0.34505121557392354,-0.3356554291432758,0.0016337415538957574,-0.48810434734552965,0.043827755921539056,0.16058420778552596,-0.15681198517663109,-0.46598453518923777,-0.9779260191122559,0.21512201065486006,-0.12877451114169575,0.12618456976328768
125,llano,5.65,91.6,0.6,0.0,0.0,0.0,2447.5,42924.0,10452.0,31788.5,5552.5,11.2,18.200000000000003,31.0,22.0,29.2,8.95,9.75,71.8,11.7,0.0,3.35,1.45,11.8,23.75,1185.0,72.3,12.350000000000001,15.4,0.0,5.550000000000001,15744.0,42.0,9.0,12.0,0.28810975609756095,17.286585365853657,-0.1555503927273299,0.40184125880102983,0.6892669635561214,-0.1968317371268582,-0.4760013445610456,-0.005967379350017874,0.46012068748429363,-0.6002374773105552,-0.613792570686714,-0.36593079260383954,0.40184125880102983,-0.6880423469790805,0.2519066877755693,-0.6987991627180697,-0.41988309691106945,0.28717747407183325,-0.4368255665513326,0.15575716701868728,-0.30908494134824926,-0.9712863105212137,0.3286709789604516,-0.32200513130885233,0.6098878761793096
126,lubbock,30.5,59.7,4.3,0.0,1.0,0.0,2958.5,46765.0,7354.0,23205.0,3060.0,16.5,24.8,33.3,19.5,24.7,9.2,8.8,81.5,10.7,0.0,1.0,1.0,2.2,16.0,1929.5,76.9,16.5,6.3,0.0,5.4,176056.0,225.0,37.0,12.0,0.5674330894715318,34.04598536829191,,,,,,,,,,,,,,,,,,,,,,,
127,lynn,48.7,45.2,0.0,0.8,0.0,0.0,1329.0,39563.0,3945.0,24112.0,3271.0,18.9,31.2,29.6,17.1,25.4,24.1,10.6,75.7,14.8,0.0,3.3,0.0,4.6,22.9,845.0,63.8,20.7,13.4,0.0,10.3,3895.0,24.0,10.0,12.0,0.7394094993581515,44.36456996148909,0.37161014436528617,0.2730513442104144,-0.05945014333631212,0.04327969806379124,-0.2894222663395609,-0.2604398551077262,-0.1181650135913194,-0.20117772588620383,0.020772562883367363,-0.36619221902528676,0.2730513442104144,0.250943801004578,0.0059210075480442,0.13392937751962655,-0.7360623860643525,0.507882375397817,-0.04910140221818348,-0.2988174272352062,0.08945912533431613,-0.9567384362365007,-0.11987011409506662,-0.5137990228770553,-0.1192718669494238
128,madison,15.8,73.75,9.25,0.2,0.0,0.0,2513.5,46311.0,5929.5,21197.5,2681.5,13.3,18.1,29.2,17.2,23.55,18.85,10.75,77.8,9.600000000000001,0.0,7.550000000000001,1.75,2.7,26.4,887.0,65.65,22.15,10.7,0.0,4.4,7300.0,20.0,6.0,12.0,0.19726027397260273,11.835616438356164,,,,,,,,,,,,,,,,,,,,,,,
129,marion,3.6,67.95,24.2,0.3,0.25,0.0,2103.5,33078.0,7281.5,22288.5,4305.5,21.4,35.55,26.25,22.9,21.2,15.05,15.3,76.6,8.45,0.0,2.8499999999999996,1.2,5.300000000000001,28.95,922.0,80.55000000000001,14.05,6.35,0.0,4.949999999999999,7222.0,39.0,10.0,12.0,0.6480199390750485,38.88119634450291,1.4198082647819135,-0.1816793063278511,0.5969517148826861,-0.4151432624015396,0.28035266516525464,0.019782283793480914,0.7269463208171064,-0.43220518665323976,0.08434492982847132,-0.8687891939200734,-0.1816793063278511,-0.5733340139286071,0.09053847607992245,-0.05005859469054133,-0.08490956935967169,-0.6924245003006246,-0.7862687743602658,-0.10080974025294621,-0.15904198368965416,-0.6837671891159828,0.6736412581410683,-0.0003595094417181215,0.8805218718146184
130,martin,39.349999999999994,57.95,1.65,0.4,0.0,0.35,1677.5,55407.5,22454.0,28380.5,5793.5,12.15,14.600000000000001,26.85,18.200000000000003,17.9,26.05,11.05,71.85,18.2,0.0,3.75,1.4,4.9,17.700000000000003,1171.0,75.0,12.600000000000001,12.4,0.0,2.7,3253.0,21.0,6.0,12.0,0.46480172148785737,27.88810328927144,-0.021790219623305518,0.832240769135234,-0.1930530366756965,0.15572071702165668,-0.731544828751546,-0.6272489292891303,-0.02271658571641149,0.372877604906273,-0.2992790263332494,-0.14521775225868772,0.832240769135234,-0.2765372351759505,0.5212326913496406,0.1322679749523755,-0.26037321873435537,0.5961138320752913,-0.7790572803705976,0.46244109001503436,-0.2204500643089617,-0.9326933117529401,-0.1423232718781906,-0.3632312825523362,-0.647890426023662
131,mason,24.849999999999998,71.4,0.05,0.55,3.15,0.0,1517.0,41469.5,8045.5,25392.0,3744.0,14.5,21.15,23.700000000000003,22.15,19.549999999999997,25.5,9.100000000000001,73.9,15.049999999999999,0.0,3.95,1.65,5.5,20.549999999999997,1009.0,66.4,11.649999999999999,21.450000000000003,0.55,6.8500000000000005,2956.0,10.0,4.0,12.0,0.16238159675236807,9.742895805142084,-0.2993663597039579,0.6333938624037515,-0.15635857026010186,0.758321889525134,-0.7369920767094146,0.08107988047948309,0.8381306367605273,-0.17178469406881974,-0.6253004962534487,0.317881737043471,0.6333938624037515,-0.03396553174610128,-0.018251885719312234,-0.2755212889672257,-0.3925483472544555,0.37529367879126546,-0.18896914179933347,0.36569219164158545,-0.7902173357750313,-0.9710337782349113,-0.694134486852549,-0.2785591559341494,-0.599008160271823
132,matagorda,38.45,52.3,9.1,0.1,0.5,0.0,2221.0,41820.0,13030.0,22719.0,3921.5,20.35,35.099999999999994,20.799999999999997,20.5,21.05,15.9,15.5,78.35,13.35,0.3,1.8,0.0,1.7999999999999998,23.35,1261.0,78.9,12.75,6.9,0.0,6.15,21662.0,99.0,18.0,12.0,0.9871664666235804,59.229987997414824,,,,,,,,,,,,,,,,,,,,,,,
133,maverick,93.9,1.8,0.0,0.0,0.0,0.0,2800.0,32115.0,6893.0,14137.0,2264.0,27.8,32.2,20.2,29.6,21.6,13.4,16.1,77.5,16.9,0.0,2.1,1.8,0.9,21.9,2100.0,73.1,21.8,6.1,0.0,15.0,30510.0,72.0,13.0,12.0,0.368141592920354,22.088495575221238,0.39889448336703315,0.7471313048968296,0.3622336653657089,-0.6978272435444206,-0.8396626472339448,-0.3620216085055762,-0.3872184760034656,-0.4548328077077368,0.057812653328296784,-0.44230054851092604,0.7471313048968296,0.8413293299361906,0.6710897521513419,0.3723192586068954,-0.7406592606868871,0.8648640889796326,-0.7872755094284859,-0.6432809433168021,0.4470909551648752,-0.9789121348901272,0.7327582422593759,-0.7874655830093972,-0.497341014661005
134,mcculloch,31.2,66.5,0.2,0.0,0.0,0.0,1268.0,46042.0,10744.0,27258.0,4151.0,10.9,16.2,25.8,19.2,24.6,15.5,9.8,80.0,16.9,0.0,1.8,0.0,3.1,19.1,698.0,68.2,18.3,13.5,0.4,4.8,5032.0,32.0,7.0,12.0,0.534181240063593,32.050874403815584,-0.5601311046271902,0.979879930422695,0.3312023256911364,-0.9516102491534755,-0.9841817828093207,0.5470138335922294,0.8380064737464753,-0.8293079622531568,-0.9214207332679619,0.25258475415686016,0.979879930422695,0.9198608573686817,-0.390054932878336,-0.06544637781985517,-0.6087038572301329,0.739634788677169,0.3689281589980458,-0.8711289211210819,-0.8253285437084595,-0.9997392771151876,0.9443451744731414,-0.7548092211803402,0.6118690265741781
135,mclennan,20.15,62.75,10.5,0.0,0.6,0.0,3148.0,39778.0,6507.0,20747.0,2499.5,19.9,30.0,29.55,18.950000000000003,24.7,9.55,13.7,83.4,10.5,0.0,1.05,0.7,2.8,17.6,1941.0,80.7,13.5,5.300000000000001,0.0,5.949999999999999,137950.0,198.0,33.0,12.0,0.5683798477709315,34.102790866255894,-0.11709280676300987,0.9786487899620003,0.2799757964439986,0.3910535045907537,-0.9847290706589547,-0.22988124757830844,0.29043806126105143,0.6348556896304532,-0.3704851037712399,-0.35103849237446044,0.9786487899620003,-0.5881403092231406,0.234123996052188,-0.24405539552495376,-0.49011623755214156,0.5712003726702948,-0.3990237839980043,0.3824996201416453,-0.401728041755426,-0.9818902699050104,-0.3100608485163061,-0.5803120987912992,0.06848415406525417
136,mcmullen,48.1,50.4,0.0,1.5,0.0,0.0,568.0,46250.0,15303.0,27608.0,8792.0,11.8,11.3,25.9,22.2,30.9,10.8,10.2,75.8,6.4,6.4,4.4,2.7,4.4,11.8,324.0,60.5,25.6,12.7,1.2,14.1,687.0,12.0,4.0,12.0,0.8384279475982532,50.30567685589519,0.3086883129408785,-0.018393564302947064,0.6306602644755988,-0.5588346131662305,-0.15621994191053587,0.06341456161517335,0.5939120139674209,-0.11639727482986076,-0.6584292896267993,-0.5484914073792285,-0.018393564302947064,-0.37582725128028394,0.38703044695413336,0.2569992329959952,-0.09203051034427415,-0.3406071531462206,-0.9378580544329774,-0.39695154318659737,-0.12316827596182467,-0.6816654573290047,0.9638401192137593,-0.3597246302494965,0.7496288999694082
137,medina,52.25,44.3,0.2,0.25,0.1,0.0,4351.0,55446.5,8765.0,23071.5,3811.5,14.8,20.15,29.299999999999997,20.55,25.45,12.6,11.55,81.4,11.649999999999999,0.0,1.65,0.9500000000000001,2.6500000000000004,29.799999999999997,2416.0,72.85,17.299999999999997,9.25,0.0,5.45,31508.0,35.0,7.0,12.0,0.09330963564808938,5.598578138885363,,,,,,,,,,,,,,,,,,,,,,,
138,menard,36.8,58.8,1.2,0.5,0.0,0.0,1604.0,34464.0,7243.0,22016.0,5782.0,14.9,21.2,28.6,23.7,17.9,20.5,9.3,73.8,17.3,0.0,3.5,0.3,5.1,17.5,797.0,52.9,24.6,21.0,1.5,8.3,1437.0,13.0,3.0,12.0,0.325678496868476,19.54070981210856,0.7472644173157343,0.6195852558220775,0.29654915919657215,-0.32321087003800947,-0.5245693125596107,-0.5097938832253454,0.33043573694644035,-0.039648507130292325,-0.30474306545605556,0.13755355506235403,0.6195852558220775,0.3456696518518772,0.15735286948031582,0.21403309382618815,-0.5012045887716465,0.5648578641211954,-0.8663939966130245,-0.6171236412465522,-0.13714424246692727,-0.5889527830747591,0.31460239326406947,-0.4995347407331895,0.21759672055751544
139,midland,34.05,55.650000000000006,4.35,0.1,0.6499999999999999,0.0,3711.0,67636.0,14298.5,33129.5,4891.5,7.35,7.45,32.25,13.4,26.4,15.7,11.7,84.9,9.2,0.1,0.5,1.0,1.4,18.9,2769.0,82.25,11.15,7.5,0.0,2.45,84588.0,99.0,20.0,12.0,0.2808909065115619,16.853454390693713,-0.41318817234613703,-0.9515889085264807,0.046030755633994044,-0.9379624413460015,0.9598521932647672,-0.553187304045292,-0.9270573906589713,0.950492459396612,-0.7846708133568553,-0.26666635061784577,-0.9515889085264807,0.26869904298259867,-0.7646557315083191,-0.9498347662734153,0.8067102540273142,0.6085582187069568,0.782466628709955,0.7859768842772938,0.937228850319708,-0.9996049314928741,0.9278462875244743,-0.586014950462101,-0.9999977746235128
140,milam,25.7,66.0,7.0,0.1,0.2,0.0,2185.0,45313.0,7523.0,23209.0,4215.0,17.5,27.5,28.4,14.1,21.4,18.2,12.4,74.5,15.3,0.0,0.4,1.9,5.8,26.8,1082.0,65.5,21.4,11.1,0.0,7.5,14851.0,40.0,8.0,12.0,0.2585684465692546,15.514106794155275,0.029425726027731747,0.26925532264828933,0.6372064929466051,0.6441917936315145,-0.9312370880937997,-0.0978670150412232,-0.8106248107551751,0.4017971760016429,0.5773662234772156,-0.1987583771805552,0.26925532264828933,-0.4608599199918848,0.022670236825487022,-0.7566670511952565,-0.8286455531026781,0.7213630964972523,-0.9760379126527035,0.018629844436287762,-0.19641013435705415,-0.2315766149963133,0.2679522544647879,-0.7520494904792375,-0.7777408262466471
141,mills,15.8,83.5,0.35,0.0,0.05,0.0,1716.0,42647.5,6356.0,22864.0,3501.0,15.100000000000001,25.85,32.95,14.25,26.1,14.75,11.899999999999999,83.55000000000001,7.95,0.0,2.8,0.7,5.0,19.700000000000003,943.5,69.2,20.4,10.2,0.2,3.4,3381.0,21.0,7.0,12.0,0.5217391304347826,31.304347826086957,-0.2384031413894072,0.3231975671132368,-0.6027838599003944,-0.3149692745983261,-0.3995056868678121,0.5127920796417721,0.24894353625042676,-0.45019866969678085,-0.5657875381296906,0.20833122732955714,0.3231975671132368,0.17840084594386887,-0.6032736099623477,0.15871637713103343,-0.6164399435855461,0.5737952275942743,0.4995054533036813,-0.047073487813256314,-0.20764186862137035,-0.9902619792387669,0.2805118366212734,-0.49686076161672504,-0.5291267672525373
142,mitchell,34.6,56.75,7.1,0.25,0.3,0.0,3445.5,49006.0,4782.0,23555.5,3695.5,12.5,16.3,28.950000000000003,21.5,16.8,20.2,12.55,81.19999999999999,13.15,0.45,0.6000000000000001,0.55,4.05,23.0,1477.5,62.3,27.75,9.45,0.5,4.85,4569.0,32.0,790.0,12.0,66.39527248850952,3983.7163493105713,0.21043629215203574,0.5434602757783435,-0.5988722189095872,-0.8849939757077193,-0.6784864916527122,0.9413663879104591,-0.583583161333229,-0.376187682307322,-0.08789049977252933,-0.35264942605462407,0.5434602757783435,0.884834269967931,-0.3911141583277808,-0.42070901806261063,-0.8306938864624172,0.9584158624190462,0.22934578116257265,-0.6784084813769609,0.6462728209759797,-0.9819894799483864,0.936256842313121,-0.9120110020277926,-0.6705017282974153
143,montague,8.5,89.7,0.0,0.1,0.0,0.0,2042.5,45838.0,5838.5,25340.0,3806.0,9.6,12.0,31.0,15.9,20.45,15.700000000000001,15.55,80.25,11.2,0.0,2.15,0.35,6.2,23.6,1121.0,72.85,14.95,10.850000000000001,0.15,6.2,12853.0,28.0,10.0,12.0,0.26141756788298454,15.685054072979073,0.17633223217209693,0.832403250482766,0.39452747738414684,-0.6910527356253277,-0.7782328922447063,-0.3900178887970848,0.5032099903770076,0.017874122438760486,-0.47617484984969305,0.09895999144222593,0.832403250482766,0.4628854264832986,0.07783069731351105,0.3961516844239506,-0.7789857274485614,0.5568284731012716,-0.5474668577425089,-0.5857572065342019,-0.39074322332683553,-0.8667828713710111,0.6194225807684569,-0.676721180738446,0.4762761592150388
144,montgomery,19.8,70.2,2.3,0.0,1.4,0.0,5001.0,65266.0,10601.0,30614.0,3815.0,12.8,16.8,36.1,15.9,23.1,10.1,11.4,80.4,10.3,0.7,0.6,1.1,4.7,33.0,3498.0,80.3,11.3,7.5,0.0,5.7,334476.0,644.0,95.0,12.0,2.1949556918882074,131.69734151329243,,,,,,,,,,,,,,,,,,,,,,,
145,moore,50.95,38.45,2.25,0.2,6.95,0.0,2487.0,50769.0,5377.5,20653.0,2077.5,18.55,30.1,21.45,15.6,16.75,21.05,26.95,78.15,14.7,0.1,0.25,1.7999999999999998,1.05,17.700000000000003,2942.5,80.9,12.2,6.35,0.30000000000000004,3.2,9771.0,17.0,7.0,12.0,0.1461467608228431,8.768805649370586,,,,,,,,,,,,,,,,,,,,,,,
