,State,County,Registered Voters,Votes Cast,Polling Locations,Poll Workers,Population,WhiteP,BlackP,HispanicP,AsianP,IndianP,IslanderP,Hours,registered_turnout,registration_rate,time_to_vote
417,georgia,newton,74679,43202,22,187,99958,52.961261737327746,41.161944636396896,4.710174383155157,0.921710499573188,0.20934108369578472,0.0345514409983334,12.0,0.5785026580430911,0.7471037835891075,39.66416261599646
418,georgia,oconee,29415,20732,13,64,32808,87.29904527255928,4.970742223591007,4.422543886664614,3.1967970434247,0.09547274407145058,0.012319063751154912,12.0,0.7048104708482067,0.8965801024140454,20.36511983681795
419,georgia,oglethorpe,9865,6502,3,20,14899,78.08789409035076,17.496929166097992,3.725945134434285,0.4435648969564625,0.22519448614712706,0.01364815067558346,12.0,0.6590978205778003,0.6621249748305256,4.379118094272681
420,georgia,paulding,109747,61314,12,161,142324,76.45780617861074,17.145573329902362,5.192205972752356,0.909922660147818,0.25231948077940275,0.04145759174279138,12.0,0.5586849754435201,0.7711067704673843,12.674970614230913
421,georgia,peach,17815,10328,7,39,27695,45.72566792149409,46.30313219546069,6.907642264537112,0.8150286904718396,0.2156353934432221,0.029238697416030118,12.0,0.5797361773786135,0.6432569055786242,11.033398821218075
422,georgia,pickens,22577,13383,12,69,29431,95.50635084105733,1.0195674562306898,2.811534500514933,0.40508067284586335,0.2368692070030896,0.017164435290078956,12.0,0.5927714045267307,0.767116305935918,26.405634052354166
423,georgia,pierce,11696,6894,2,24,18758,85.54262312749219,8.869490246793836,4.779609871753421,0.3502532600495743,0.38797284190106696,0.06466214031684449,12.0,0.5894322845417237,0.6235206311973558,2.954856361149111
424,georgia,pike,12788,8551,8,29,17869,87.92566151056717,10.351861295257523,1.0935463765652444,0.3229644739078701,0.29463425689840783,0.005666043401892458,12.0,0.6686737566468565,0.7156528065364598,13.062245855489522
425,georgia,polk,22425,12891,7,40,41475,74.57349962170208,12.59854050228199,11.92248553925756,0.6809362262953652,0.1830473726600444,0.03905010616747614,12.0,0.5748494983277592,0.5406871609403255,8.989966555183946
426,georgia,pulaski,5734,3633,1,8,12010,62.921348314606746,31.98054670467885,3.899044105316116,0.9223545195371456,0.2515512326010398,0.016770082173402652,12.0,0.6335891175444716,0.4774354704412989,1.0045343564701779
427,georgia,putnam,14322,9334,5,42,21218,66.73319078165835,26.15348063673081,6.400570206699929,0.5369446424328821,0.12829650748396293,0.04276550249465432,12.0,0.6517246194665549,0.6749929305306815,10.557184750733139
428,georgia,quitman,1602,936,2,9,2513,50.5191693290735,47.88338658146965,1.3578274760383386,0.07987220447284345,0.11980830670926518,0.0,12.0,0.5842696629213483,0.6374850775964982,8.089887640449438
429,georgia,rabun,12289,7605,1,36,16276,89.93788819875776,0.8944099378881987,8.080745341614907,0.7080745341614907,0.3291925465838509,0.043478260869565216,12.0,0.6188461225486207,0.7550380928975178,2.109203352591749
430,georgia,randolph,4330,2806,9,30,7719,36.27017178552837,61.81676210307132,1.5486725663716814,0.2863092139510671,0.0650702758979698,0.0,12.0,0.6480369515011547,0.5609534913848944,44.89607390300231
431,georgia,richmond,134079,70204,42,390,200549,38.899038681736975,54.73305479361428,4.176569075984347,1.6971923807003526,0.29363718250797705,0.19999898219347484,12.0,0.5236017571730099,0.6685598033398321,87.960083234511
432,georgia,rockdale,63596,36689,16,141,85215,41.61842826174993,46.67571881178685,9.603611329474262,1.8140022392148452,0.2179661259201029,0.06908216012768288,12.0,0.5769073526636895,0.7463005339435546,25.541229008113717
433,georgia,schley,2775,1935,1,7,5010,72.55571170447699,23.429030315197753,3.232282674161815,0.7227464364585424,0.04015257980325236,0.0,12.0,0.6972972972972973,0.5538922155688623,1.816216216216216
434,georgia,screven,9118,5439,12,46,14593,54.639103982300895,43.46653761061947,1.2444690265486726,0.40099557522123896,0.23506637168141595,0.006913716814159292,12.0,0.5965123930686554,0.6248201192352498,43.588506251370916
435,georgia,seminole,5761,3233,5,20,8729,63.684635807457,33.429527877178806,2.3548424333371814,0.3809303936280735,0.13852014313748126,0.0,12.0,0.5611872938725916,0.6599839615076183,12.497830237805937
436,georgia,spalding,44309,24444,18,91,64073,61.7408074868001,33.17841221663663,3.8746087451389553,0.9105567675234754,0.2466091245376079,0.047424831641847666,12.0,0.5516712180369676,0.6915393379426592,26.616714437247513
437,georgia,stephens,16978,9090,1,13,26175,85.55564184204395,10.984701405606897,2.457870622039295,0.6833889881183506,0.2640366545002718,0.050477595713287256,12.0,0.5353987513252444,0.6486341929321872,0.551301684532925
438,georgia,stewart,3073,1774,4,16,6058,27.616037265014143,47.180169688903675,24.18898685742805,0.7985360173016136,0.18299783729828648,0.01663616702711695,12.0,0.5772860397006183,0.5072631231429515,14.995118776439961
439,georgia,sumter,17518,10521,11,49,32819,41.22505373042677,51.88517040221063,5.2717224439668415,1.2956708627571385,0.2916794596254222,0.027632790911882102,12.0,0.6005822582486585,0.5337761662451629,22.153213837196027
440,georgia,talbot,4570,2948,7,32,6865,38.79500367376929,59.456282145481275,1.337252020573108,0.1322556943423953,0.2645113886847906,0.0,12.0,0.6450765864332604,0.6656955571740714,35.2910284463895
441,georgia,taliaferro,1250,933,2,8,1717,36.87315634218289,60.412979351032455,2.0648967551622417,0.47197640117994105,0.11799410029498525,0.0,12.0,0.7464,0.7280139778683751,9.216
442,georgia,tattnall,11746,6661,8,30,25520,60.07902015013829,29.38364282892137,9.885420782299489,0.391149743184512,0.21335440537337025,0.043461082576056895,12.0,0.5670866678018048,0.46026645768025076,14.711391111867869
443,georgia,taylor,5061,3273,3,15,8906,57.97265227709346,39.46208611142502,1.8533167589558144,0.644140580856594,0.056503559724262624,0.0,12.0,0.6467101363366924,0.5682685829777678,6.401896858328393
444,georgia,telfair,5912,3646,6,30,16500,51.43327640888022,35.575750182971454,12.35667235911198,0.5489143693583801,0.05489143693583801,0.02439619419370578,12.0,0.6167117726657646,0.3583030303030303,21.92151556156969
445,georgia,terrell,6671,3951,6,25,9315,36.38426626323752,61.44370002161228,1.6965636481521509,0.31337799870326344,0.15128593040847202,0.0,12.0,0.5922650277319742,0.7161567364465915,16.189476840053963
446,georgia,thomas,30120,17301,20,79,44720,58.93566143295435,37.071377007760326,2.8762858689767192,0.7241472658364916,0.3744811405883414,0.015791373398303554,12.0,0.574402390438247,0.6735241502683363,37.76892430278885
447,georgia,tift,23845,13703,12,83,40118,59.273686855993965,29.077657702940435,10.14576526765519,1.2993214375471225,0.18094998743402865,0.020105554159336517,12.0,0.5746697420842944,0.5943716037688818,30.07422939819669
448,georgia,toombs,15645,8874,5,31,27223,62.699796031893186,25.017615427405897,11.329501205266087,0.7602447617281661,0.13721490821435195,0.05191915445948452,12.0,0.5672099712368168,0.5746978657752636,7.13326941514861
449,georgia,towns,9814,6170,4,23,10471,96.91156723575676,0.3740648379052369,1.9758296566276616,0.4412046806061769,0.2877421830040284,0.0,12.0,0.6286937028734461,0.9372552764778913,6.749541471367435
450,georgia,treutlen,4279,2619,2,16,6885,65.33118877028805,32.767948530486905,1.5060681386167567,0.2339523322123117,0.14622020763269486,0.0,12.0,0.6120588922645478,0.6214960058097313,5.3844356157980835
451,georgia,troup,42040,23967,15,133,67044,61.122183970526066,33.74252581989491,3.2765597632421333,1.6231805278734068,0.20233134021863866,0.031708642870085166,12.0,0.5700999048525214,0.6270508919515542,34.167459562321596
452,georgia,turner,5478,3274,3,16,8930,54.40630275745638,41.69949352841869,3.1738885762521103,0.4952166572875633,0.21384355655599324,0.0,12.0,0.597663380795911,0.613437849944009,6.308871851040526
453,georgia,twiggs,6140,3804,5,31,9023,56.66330983551527,41.46805415687591,1.3874902092424752,0.15665212039834395,0.3021148036253776,0.011189437171310282,12.0,0.6195439739413681,0.6804832095755292,18.175895765472315
454,georgia,union,17790,11910,11,55,21356,96.40185588485942,0.4497680143925765,2.457153678628918,0.35508001136256034,0.3124704099990531,0.01893760060600322,12.0,0.6694772344013491,0.8330211650121746,24.48566610455312
455,georgia,upson,16825,10593,4,50,27153,69.00260513583922,28.094529214737626,2.1883141049497583,0.4689244510606624,0.22701898027540005,0.0148864905098623,12.0,0.6295988112927192,0.6196368725371045,8.558692421991084
456,georgia,walker,41965,21539,11,58,68756,93.45361812526718,4.158374976046227,1.6406491840976432,0.44074942142425455,0.2520673948613629,0.05306681997081325,12.0,0.5132610508757298,0.6103467333759963,10.946264744429882
457,georgia,walton,64991,38706,21,151,83768,79.5115939051946,15.757802776737273,3.2419434744257423,1.1672446501286868,0.25737382036999,0.06283304534854214,12.0,0.5955593851456356,0.7758451914812339,35.129787201304794
458,georgia,ware,20302,11059,12,74,36312,65.77686134641105,29.76203744984396,3.3632411948283547,0.7941373160945163,0.28143111903700396,0.01950512706197057,12.0,0.5447246576691952,0.5590989204670632,31.49246379667028
459,georgia,warren,3675,2271,1,10,5834,36.76774638180565,61.76774638180566,0.9303928325292902,0.3618194348725017,0.15506547208821506,0.0,12.0,0.6179591836734694,0.6299280082276312,1.959183673469388
460,georgia,washington,12564,8191,8,44,21187,44.51576094708315,52.94537155897875,1.935054438263681,0.5039699519802215,0.09033423667570008,0.004754433509247372,12.0,0.6519420566698504,0.5930051446641809,20.171919770773638
461,georgia,wayne,17291,10140,7,41,30099,73.34344455679137,20.013481631277386,5.7937310414560175,0.5426356589147286,0.28311425682507585,0.020222446916076844,12.0,0.5864322479902839,0.5744709126549055,11.950725811115609
462,georgia,webster,1556,1098,1,9,2799,53.815694744420455,42.36861051115911,3.527717782577393,0.2519798416126709,0.0,0.0,12.0,0.705655526992288,0.555912826009289,4.164524421593831
463,georgia,wheeler,3041,1932,2,15,7421,59.799131378935954,35.05700325732899,4.83170466883822,0.21715526601520088,0.08143322475570032,0.0,12.0,0.6353173298257152,0.40978304810672417,7.102926668858927
464,georgia,white,19294,11475,11,51,27144,94.94911842546688,1.6923248965594364,2.411749356991091,0.4622208968576434,0.44731054534610654,0.03354829090095799,12.0,0.5947444801492692,0.7108016504568229,20.935005701254276
465,georgia,whitfield,49788,27405,23,93,102599,62.92489885118572,3.600011813000207,31.964994142720734,1.3023832727917073,0.17719500310091255,0.02953250051681876,12.0,0.5504338394793926,0.4852678876012437,30.932754880694144
466,georgia,wilcox,4500,2822,6,19,9255,60.461571957326356,35.227520139342474,3.679512301328108,0.4463313738297409,0.16329196603527107,0.010886131069018071,12.0,0.6271111111111111,0.4862236628849271,18.24
467,georgia,wilkes,6701,4376,7,32,10593,52.58777384482924,43.33684109824931,3.45355400363532,0.4591983162728404,0.1434994738352626,0.009566631589017506,12.0,0.6530368601701239,0.6325875578212027,24.068049544844055
468,georgia,wilkinson,6261,4273,9,33,9563,58.4802110817942,38.691292875989454,2.2585751978891815,0.33773087071240104,0.21108179419525064,0.010554089709762531,12.0,0.6824788372464462,0.6547108647913834,34.15428845232391
469,georgia,worth,13475,7856,15,71,21679,70.07397757409389,27.688084492625514,1.5586470013492766,0.4187409854371191,0.22332852556646351,0.03256874331177593,12.0,0.5830055658627087,0.6215692605747497,56.90538033395176
470,hawaii,hawaii,115406,59482,42,611,185079,40.904414976818906,0.640474613530995,15.066302157462339,28.06532981976523,0.4164141876752674,14.906359652213125,11.0,0.5154151430601529,0.6235499435376245,146.7594405836785
471,hawaii,honolulu,500163,262700,144,2190,953207,23.44941752423076,2.3220690957145558,9.94440441836542,52.90531542048574,0.2205073080770915,11.158157807204438,11.0,0.5252287754192133,0.5247160375448355,416.1395385104456
472,hawaii,kauai,44461,25825,15,218,67091,38.57931446048264,0.4867405169519974,11.776882622804074,38.14852112938719,0.303979709820596,10.702696654358286,11.0,0.5808461348147815,0.6626969340149945,48.541418321675174
473,hawaii,maui,96721,50650,34,467,154834,39.3889136952223,0.6570134592077566,12.526312432225554,34.83447088090833,0.3053836831026344,12.28710850290234,11.0,0.5236711779241323,0.6246754588785409,108.34751501742124
474,idaho,ada,274266,192303,143,1151,392365,88.46344998425747,1.0972941044836315,7.261084179657514,2.424091030915227,0.5383688646375703,0.21545162876747614,12.0,0.7011550830215921,0.6990073018745301,432.0876813020936
475,idaho,adams,2772,1917,4,35,3976,96.1019108280255,0.1019108280254777,2.394904458598726,0.4076433121019108,0.9171974522292992,0.05095541401273885,12.0,0.6915584415584416,0.6971830985915493,36.36363636363637
476,idaho,bannock,45504,29444,32,258,82839,88.04330461924131,0.7323936738881993,6.865576268478807,1.309952443565135,2.8374110620937123,0.2101330842867149,12.0,0.647063994374121,0.5493064860753992,130.63291139240508
477,idaho,bear,3476,2193,11,80,5986,95.50731953558807,0.10095911155981828,3.6345280161534577,0.370183409052667,0.353356890459364,0.016826518593303048,12.0,0.630897583429229,0.580688272636151,182.27848101265823
478,idaho,benewah,5378,3943,9,76,9285,88.2110653456529,0.27830346209506845,2.616052543693644,0.3005677390626739,8.516085940109095,0.06679283090281643,12.0,0.733172182967646,0.5792137856758213,91.57307549274823
479,idaho,bingham,21014,13443,17,102,45607,76.01961567478807,0.18195535436914748,17.449962277548483,0.594683353304043,5.680557404695334,0.0710069675586917,12.0,0.6397163795564862,0.4607626022321135,59.41182069096793
480,idaho,blaine,13860,10586,7,73,21376,78.64612775579424,0.10834746561145656,20.124364047484452,0.8290936498963632,0.21669493122291314,0.07066139061616733,12.0,0.7637806637806638,0.6483907185628742,26.545454545454547
481,idaho,boise,5021,3514,6,64,7028,95.0282649659371,0.20292796057399626,3.60921872735179,0.4203507754747065,0.6522684447021307,0.07247427163357008,12.0,0.6998605855407289,0.7144280022766079,55.06472814180442
482,idaho,bonner,26881,18853,31,226,40877,96.32481188020132,0.12956595405391938,2.2698958489061645,0.4435142273384163,0.7300543180345841,0.0996661185030149,12.0,0.7013503961906179,0.657606967243193,187.6537331200476
483,idaho,bonneville,56230,35718,51,445,104234,86.46077297596717,0.5208890098249773,11.576175158647633,0.8211776367576603,0.539353359053848,0.08066005189453941,12.0,0.6352125200071136,0.5394592935126734,290.59932420416146
484,idaho,boundary,6435,4334,4,34,10972,93.84158783157112,0.26896679651270633,3.728436282693378,0.5472083101465406,1.5488777592283434,0.05564830272676684,12.0,0.6735042735042736,0.5864928909952607,15.216783216783218
485,idaho,butte,1559,1048,5,29,2891,94.89688919958056,0.17476406850751486,4.159384830478854,0.17476406850751486,0.3844809507165327,0.17476406850751486,12.0,0.6722257857601026,0.5392597717052923,66.96600384862091
486,idaho,camas,740,544,3,14,1117,92.23744292237444,0.18264840182648398,6.849315068493151,0.09132420091324199,0.547945205479452,0.0,12.0,0.7351351351351352,0.6624888093106536,40.86486486486487
487,idaho,canyon,99021,64247,56,449,188923,73.6339371239762,0.4805570802794011,24.253333763843603,0.7609268885947069,0.6678290443748452,0.20287796110339776,12.0,0.6488219670574928,0.5241341710644019,182.82667312994212
488,idaho,caribou,3809,2290,4,42,6963,94.28612968886304,0.058156440825821464,4.885141029369003,0.2617039837161966,0.2762430939226519,0.21808665309683045,12.0,0.6012076660540825,0.5470343242855091,31.756366500393806
489,idaho,cassia,10012,6244,17,78,22952,73.65506329113923,0.1670182841068917,25.15822784810127,0.4834739803094234,0.4658931082981716,0.06592827004219409,12.0,0.62365161805833,0.43621470895782505,95.35757091490211
490,idaho,clark,410,259,2,9,982,57.613168724279845,0.20576131687242802,40.94650205761317,0.51440329218107,0.6172839506172839,0.0,12.0,0.6317073170731707,0.4175152749490835,31.609756097560975
491,idaho,clearwater,4653,3232,15,58,8761,93.72676579925651,0.18587360594795535,3.113382899628253,0.7086431226765799,2.149163568773234,0.1045539033457249,12.0,0.6946056307758436,0.5311037552790777,134.6228239845261
492,idaho,custer,2979,2183,6,66,4368,94.87416301085199,0.11544677903486493,4.063726622027245,0.23089355806972986,0.6003232509812977,0.09235742322789196,12.0,0.7327962403491104,0.6820054945054945,95.70996978851964
493,idaho,elmore,11152,7098,10,78,27038,77.53027187571395,2.669255959180565,15.680450841520068,2.8786840301576424,0.8529434163430052,0.3845860939760871,12.0,0.6364777618364419,0.41245654264368664,50.35868005738881
494,idaho,franklin,6526,3903,15,49,12786,92.72239324334991,0.22101191885705265,6.614571000078932,0.11839924224484966,0.2604783329386692,0.05525297971426316,12.0,0.5980692614158749,0.5104020021898952,81.09102053325161
495,idaho,fremont,7189,4832,13,85,13242,85.96344249809597,0.1827875095201828,12.901751713632905,0.20563594821020564,0.6549885757806551,0.08377760853008379,12.0,0.6721379885936848,0.542893822685395,110.66907775768536
496,idaho,gem,10364,7216,10,67,16719,90.7415292901028,0.12166190157552165,8.127015025244845,0.4744814161445343,0.4683983210657582,0.060830950787760824,12.0,0.6962562717097646,0.6198935343022908,46.54573523736009
497,idaho,gooding,6553,4469,6,47,15464,70.47401111474339,0.08499509643674404,28.401438378555078,0.3988231448185681,0.5688133376920562,0.06538084341288003,12.0,0.6819777201281856,0.42375840662183134,30.9842820082405
498,idaho,idaho,10143,7130,22,144,16267,93.90365655809308,0.2371146886309747,2.626981155622114,0.4055909147635093,2.7829776613003867,0.037439161362785474,12.0,0.7029478458049887,0.623532304665888,224.8802129547471
499,idaho,jefferson,14156,8877,20,106,26140,88.63952410383189,0.15451174289245986,10.20163782447466,0.3978677379480841,0.5176143386897404,0.0849814585908529,12.0,0.6270839220118678,0.5415455241009947,107.82706979372703
500,idaho,jerome,8692,5498,8,54,22374,67.54113139508678,0.1757944557133198,31.232814965066485,0.2794681090827136,0.7121929231462699,0.05409060175794456,12.0,0.6325356649792913,0.3884866362742469,35.78462954440865
501,idaho,kootenai,84103,57232,53,360,138494,93.8988314249551,0.2847849763047126,3.8766078945044593,0.6880463897801196,1.163423895446384,0.08756954051746975,12.0,0.6804989120483217,0.6072681849033171,163.3425680415681
502,idaho,latah,25440,16174,16,94,37244,92.70887603169815,0.7979379747182538,3.6359647920151366,2.130576654144616,0.5977679673147057,0.1261345252131948,12.0,0.6357704402515724,0.6830630437117388,42.56603773584905
503,idaho,lemhi,4962,3505,7,34,7936,96.42263958093777,0.20442059537498405,2.312507985179507,0.3705123291171585,0.6388143605468249,0.03832886163280951,12.0,0.7063683998387746,0.6252520161290323,34.53446191051995
504,idaho,lewis,2166,1409,5,45,3821,91.0112359550562,0.3745318352059925,3.4242910647405025,0.3210272873194221,4.708400214018192,0.13376136971642588,12.0,0.6505078485687904,0.5668673122219314,74.79224376731302
505,idaho,lincoln,2207,1496,5,24,5208,70.0387596899225,0.3488372093023256,28.604651162790688,0.3488372093023256,0.5813953488372093,0.05813953488372092,12.0,0.6778432260987767,0.42377112135176653,39.14816492976891
506,idaho,madison,20036,8923,18,75,37536,92.25012786346872,0.4791515249401061,5.970551024253682,0.942151874882231,0.2180408624727449,0.13728498748283938,12.0,0.4453483729287283,0.5337809036658141,48.51267718107407
507,idaho,minidoka,8373,5220,7,49,20069,66.03308694121787,0.2212500628551315,32.649469502690195,0.3519887363604365,0.7341479358374817,0.0050284105194348064,12.0,0.6234324614833393,0.4172106233494444,29.49480472948764
508,idaho,nez,23137,14681,14,117,39265,90.6207757096808,0.29115108661744826,2.8829156701674123,0.7200790267235104,5.391494228969534,0.09098471456795257,12.0,0.6345247871374854,0.5892525149624347,50.97290054890435
509,idaho,oneida,2586,1554,2,25,4286,95.79219558063,0.21156558533145275,2.9619181946403383,0.4701457451810061,0.4936530324400564,0.047014574518100614,12.0,0.6009280742459396,0.6033597760149323,13.921113689095128
510,idaho,owyhee,5247,3478,11,65,11526,69.25577717248045,0.15815833406554786,26.17520428784817,0.5008347245409015,3.822159739917407,0.07907916703277391,12.0,0.6628549647417572,0.45523165018219675,98.11320754716982
511,idaho,payette,11889,7678,10,58,22623,82.91067969911265,0.18467636592946265,15.147966307823973,0.8468087023107067,0.8378000990946355,0.06756452412053511,12.0,0.6458070485322567,0.5255271184193078,35.12490537471613
512,idaho,power,3520,2224,6,26,7817,66.97782963827305,0.24633735252171654,30.182808245818748,0.4148839621418384,2.0873849345261246,0.07779074290159471,12.0,0.6318181818181818,0.4503006268389408,31.90909090909091
513,idaho,shoshone,6860,4344,9,44,12765,95.01034537641254,0.15915963711602735,3.0240331052045204,0.3501512016552602,1.4085627884768424,0.03978990927900685,12.0,0.6332361516034986,0.5374069721895809,41.56268221574344
514,idaho,teton,6746,5111,4,33,10170,81.9899119770547,0.11868262288596575,17.02106616556226,0.4747304915438631,0.26703590149342304,0.11868262288596575,12.0,0.7576341535724874,0.6633235004916421,14.088348651052476
515,idaho,twin,38900,24888,21,225,77230,83.85422128998427,0.4063974829575249,13.856843209229154,1.2087047718930255,0.5610907184058731,0.11143156790770843,12.0,0.6397943444730078,0.5036902757995597,87.45501285347044
516,idaho,valley,7019,5265,4,43,9862,95.1219512195122,0.09223201475712237,3.955728632916581,0.4201680672268908,0.38942406230785,0.010248001639680263,12.0,0.7501068528280381,0.71172176029203,17.643538965664625
517,idaho,washington,5623,4036,11,126,10198,81.20039682539681,0.0992063492063492,17.023809523809526,0.8928571428571428,0.744047619047619,0.029761904761904764,12.0,0.7177663169126801,0.5513826240439302,177.47110083585275
518,illinois,adams,47811,25260,34,223,67103,94.50931752178124,3.4910454985479187,1.1737657308809293,0.6549491771539206,0.15125847047434654,0.01815101645692159,13.0,0.5283303005584489,0.7125016765271299,123.69454727991467
519,illinois,alexander,5354,2235,12,31,8238,61.54985192497532,35.932872655478775,1.912635735439289,0.19743336623889435,0.32082922013820336,0.07403751233958539,13.0,0.4174449010085917,0.6499150279193979,54.19499439671274
520,illinois,bond,11243,6723,16,125,17768,89.8470808936388,6.202035131601387,3.1095446535160027,0.38087658461713375,0.4377238360525269,0.01705417543061793,13.0,0.5979720715111625,0.6327667717244484,138.75300186782886
521,illinois,boone,34647,18286,31,174,54165,76.24278428515385,1.8419921911487231,20.48795979749295,1.2703394421715333,0.12703394421715333,0.028022193577313233,13.0,0.5277801829884261,0.6396566048186098,121.43389038011948
522,illinois,brown,3509,1934,9,75,6937,75.26788300028959,18.476686938893717,5.821025195482188,0.24616275702287865,0.1448016217781639,0.028960324355632783,13.0,0.5511541749786264,0.5058382586132334,150.0427472214306
523,illinois,bureau,24407,13726,37,181,34978,90.82648204240587,0.5509880282705899,7.774412231357276,0.6461849127361893,0.1817395067070532,0.017308524448290785,13.0,0.5623796451837587,0.6977814626336555,214.02302618101365
524,illinois,calhoun,3666,2377,6,37,5089,98.65957027399959,0.11827321111768185,0.7884880741178789,0.2365464222353637,0.17740981667652278,0.0,13.0,0.6483906164757228,0.7203772843387699,47.23404255319149
525,illinois,carroll,11776,6039,23,85,15387,95.70005243838492,0.8390141583639223,2.8644467750393288,0.3474042999475616,0.22941793392763504,0.013109596224436287,13.0,0.5128226902173914,0.7653213751868461,129.4921875
526,illinois,cass,9485,4745,9,111,13642,79.87620661705105,2.800088423844964,16.881585734286347,0.3168521111192985,0.11052980620440646,0.0073686537469604295,13.0,0.5002635740643121,0.6952792845623809,82.152872957301
527,illinois,champaign,124057,86767,103,561,201081,72.63095250206005,12.534715510839376,5.3952736040041085,9.1847322963611,0.1856580433168191,0.06815939124507879,13.0,0.6994123668958624,0.6169503831789179,363.3067057884682
528,illinois,christian,22775,13128,24,142,34800,96.5736959480986,1.4278680452978831,1.3641497958119733,0.4923682914820286,0.11874764676919512,0.020273988472789408,13.0,0.5764215148188804,0.6544540229885057,116.71745334796927
529,illinois,clark,12013,6248,16,113,16335,98.13947757516016,0.2957121734844751,1.0596352883193692,0.3326761951700345,0.14785608674223755,0.01848201084277969,13.0,0.5201032215100309,0.7354147535965718,117.3928244401898
530,illinois,clay,9642,4628,15,105,13815,97.86536500072854,0.3278449657584147,1.1001019962115692,0.4808392831123416,0.2185633105056098,0.0,13.0,0.47998340593237915,0.6979370249728556,127.4113254511512
531,illinois,clinton,26404,14269,21,188,37762,92.93863047369688,3.542707526249699,2.8266851906275883,0.4461780971973604,0.213738010633466,0.02938897646210158,13.0,0.5404105438569914,0.6992214395423971,116.62778366914104
532,illinois,coles,30551,17398,28,186,53873,92.85284381582906,3.8143244056575374,2.172359313873006,0.9855552211856756,0.15046644598254588,0.02256996689738188,13.0,0.5694739943046054,0.5670929779295751,132.9658603646362
533,illinois,cook,1705745,883457,988,7636,5194675,44.53034905284371,24.742105894012443,24.26018123579071,6.312088460372821,0.13284257978886685,0.022413287376349303,13.0,0.5179302885249554,0.32836414212631204,3449.875004763315
534,illinois,crawford,14104,7022,17,112,19817,92.69620060017292,4.699659223844158,1.8412084838004168,0.5086211281216622,0.21362087381109807,0.03560347896851635,13.0,0.4978729438457175,0.7117121663218449,105.29778786159955
535,illinois,cumberland,8035,4400,9,66,11048,98.59655518089858,0.31896473161396155,0.6834958534584891,0.2278319511528297,0.15492572678392416,0.009113278046113187,13.0,0.5476042314872434,0.7272809558291093,57.66272557560672
536,illinois,de,67251,39343,41,408,16561,96.74019010480137,0.5118206190592249,2.156958323178162,0.4082378747258104,0.14623446258835002,0.03046551303923958,13.0,0.5850173231624809,4.060805506913834,194.01704063880092
537,illinois,de,11443,6285,15,77,16561,96.74019010480137,0.5118206190592249,2.156958323178162,0.4082378747258104,0.14623446258835002,0.03046551303923958,13.0,0.5492440793498209,0.6909606907795423,78.7293541903347
538,illinois,douglas,11967,6499,11,85,19980,93.0399232826932,0.2675011356180286,6.107101398071972,0.4189168727603089,0.15646292838035633,0.005047191238076011,13.0,0.5430767945182585,0.5989489489489489,60.94259212835296
539,illinois,edgar,13043,1764,11,44,18576,98.2728749323227,0.3735787763941527,1.012452625879805,0.1949106659447753,0.12452625879805088,0.016242555495397944,13.0,0.13524495898182934,0.7021425495262704,28.94426128958062
540,illinois,edwards,4429,2880,7,59,6721,98.2174955062912,0.4493708807669263,0.8837627321749552,0.31455961653684844,0.11983223487118035,0.0,13.0,0.6502596522917137,0.6589793185537867,72.73425152404606
541,illinois,effingham,24648,14721,29,182,34242,97.4763499618074,0.22621775662494856,1.7539220870791468,0.4494976203067161,0.07050943063634761,0.02056525060226805,13.0,0.5972492697176242,0.7198177676537585,167.0253164556962
542,illinois,fayette,14056,8012,22,148,22140,93.8149025323374,4.413372198943341,1.3845873565312443,0.21406449262160684,0.15030060120240482,0.018218254691200586,13.0,0.5700056915196358,0.6348690153568203,180.68298235628913
543,illinois,ford,9612,5040,14,64,14081,96.82289803220036,0.5652951699463328,2.1037567084078708,0.27191413237924866,0.22898032200357785,0.0,13.0,0.5243445692883895,0.6826219728712449,72.70911360799
544,illinois,franklin,35126,18965,24,179,39561,97.91804868092056,0.31127213348981986,1.211920191866102,0.31127213348981986,0.2372812165127315,0.007654232790733275,13.0,0.5399134544212264,0.8878946437147696,95.39600296076979
545,illinois,fulton,25576,12726,33,181,37069,93.58416702914309,3.4471509351892125,2.435841670291431,0.3017616354936929,0.22292301000434972,0.005437146585471946,13.0,0.49757585236158897,0.6899565674822629,182.16061933062247
546,illinois,gallatin,3822,2205,10,48,5589,98.20879319703276,0.2352089741270129,1.1941378686448345,0.09046499004885107,0.2533019721367831,0.0,13.0,0.5769230769230769,0.6838432635534085,97.9591836734694
547,illinois,greene,9046,4439,23,108,13886,98.02173913043478,0.8623188405797101,0.8333333333333334,0.11594202898550725,0.14492753623188406,0.014492753623188406,13.0,0.490714127791289,0.6514475010802246,214.18527525978334
548,illinois,grundy,37238,19646,27,210,50063,89.76471536199186,1.1663510736876033,8.25107771644978,0.6546875629507273,0.13698078240199832,0.024173079247411463,13.0,0.5275793544229014,0.7438227832930507,118.76577689457005
549,illinois,hamilton,5829,3676,14,82,8457,98.0238095238095,0.3690476190476191,1.25,0.2261904761904762,0.11904761904761905,0.0,13.0,0.6306399039286327,0.689251507626818,153.61811631497685
550,illinois,hancock,12903,7146,30,148,19104,98.26940326069752,0.2743628976942964,0.9760987706431701,0.2374294306969873,0.1793911254155015,0.05803830528148578,13.0,0.5538246919321088,0.6754082914572864,268.40269704719833
